objectid;fisiologia;altura;diametro;pap;perimetro;altura_fus
40132;Perennifolio;12.9455413818359;3.90000009536743;0.600000023841857;0.800000011920928;3.14830946922302
4561;Perennifolio;1.86690247058868;0.800000011920928;0;0.200000002980232;1.20076882839202
41019;Perennifolio;1.92790389060974;1.5;0;0.479999989271164;0.365940123796463
117913;Caducifolio;6.99543285369873;9;1.8400000333786;1.27999997138977;2.54244804382324
84066;Perennifolio;2.82211804389953;1.20000004768371;0.259999990463257;0.319999992847443;1.55504250526428
122530;Caducifolio;2.40098094940185;2.40000009536743;0.629999995231628;0.52999997138977;1.42124390602111
62746;Caducifolio;5.42248487472534;5.48000001907348;0.389999985694885;0.699999988079071;2.45873093605041
86725;Perennifolio;2.00826859474182;2.06999993324279;0;0.610000014305114;1.05796182155609
132685;Semicaducifolio;1.70000004768371;1.5;0;0.620000004768371;0.699999988079071
14328;Perennifolio;1.45000004768371;0.870000004768371;0;0.280000001192093;0.77999997138977
54406;Perennifolio;1.5;1.29999995231628;0;0.5;0.600000023841857
104427;Perennifolio;1.70000004768371;1.29999995231628;0;0.219999998807907;0.600000023841857
69950;Caducifolio;4.44426107406616;4.19999980926513;0.469999998807907;0.550000011920928;1.73826277256011
137140;Semicaducifolio;12.6770095825195;10.6000003814697;1.58000004291534;1.72000002861022;7.79931163787841
44169;Caducifolio;3.10397338867187;1.79999995231628;0.140000000596046;0.370000004768372;1.36571049690246
42295;Perennifolio;7.17891120910644;4;0.699999988079071;0.709999978542327;1.92948615550994
165242;Caducifolio;9.41453742980957;9.80000019073486;1.12000000476837;1.14999997615814;3.57464480400085
123072;Perennifolio;12.6343612670898;12.5;1.29999995231628;1.44000005722045;2.56902647018432
166241;Caducifolio;6.47322750091552;6;0.839999973773956;0.769999980926513;2.90087699890136
78026;Perennifolio;4.32237768173217;2.59999990463256;0.370000004768372;0.6700000166893;1.41061580181121
63281;Caducifolio;2.01583456993103;1.89999997615814;0;0.159999996423721;1.07076251506805
141326;Caducifolio;12.3448810577392;7.30000019073486;1.32000005245208;1.39999997615814;6.14294910430908
151690;Caducifolio;4.04281711578369;6.90000009536743;0.310000002384186;0.419999986886978;1.81041467189788
64131;Perennifolio;1.77526104450225;1.39999997615814;0;0.46000000834465;0.48250538110733
138228;Semicaducifolio;1.60000002384185;1.60000002384185;0;0.519999980926513;1
140130;Semicaducifolio;3.76911044120788;2.25;0.270000010728836;0.319999992847443;1.51691353321075
145072;Caducifolio;1.42999994754791;0.810000002384185;0;0.939999997615814;0.490000009536743
44208;Perennifolio;5.85522317886352;8.32999992370605;0.980000019073486;1.30999994277954;2.33921313285827
52808;Perennifolio;3.33778047561645;3;0.180000007152557;0.649999976158142;1.50930988788604
145847;Caducifolio;2.8533775806427;3.20000004768371;0.140000000596046;0.230000004172325;1.97003030776977
141996;Caducifolio;1.95366871356964;1.85000002384185;0.109999999403954;0.200000002980232;1.33974599838256
82459;Caducifolio;1.70000004768371;0.600000023841857;0;0.0399999991059303;0.430000007152557
85634;Perennifolio;1.87968587875366;1.10000002384185;0;0.379999995231628;0.861731708049774
163888;Semicaducifolio;12.0327253341674;8.9399995803833;1.22000002861022;1.42999994754791;2.79707241058349
155155;Caducifolio;3.25029158592224;2.70000004768371;0.170000001788139;0.319999992847443;2.33556079864501
84869;Perennifolio;3.85215544700622;3.90000009536743;0;0.600000023841857;1.02474844455718
153009;Semicaducifolio;15.1387691497802;9.30000019073486;1.54999995231628;1.76999998092651;7.42335033416748
38359;Perennifolio;2.59110212326049;1.64999997615814;0;0.540000021457672;0.809031963348388
133016;Semicaducifolio;2.03468441963195;2.29999995231628;0;0.319999992847443;0.971901535987854
154508;Semicaducifolio;12.2786455154418;8.5;1.20000004768371;1.39999997615814;3.68130445480346
19352;Perennifolio;1.44000005722045;0.430000007152557;0;0.180000007152557;0.310000002384186
8198;Perennifolio;2.68790173530578;1.70000004768371;0.180000007152557;0.270000010728836;1.42175137996673
37295;Caducifolio;2.6110017299652;3;0;0.370000004768372;1.26444387435913
101012;Caducifolio;1.70000004768371;1.60000002384185;0;0.180000007152557;0.699999988079071
133240;Semicaducifolio;6.3274335861206;7;1.08000004291534;1.41999995708465;2.11852192878723
135064;Semicaducifolio;5.20986175537109;3.79999995231628;0;0.469999998807907;0.628404021263122
14385;Perennifolio;2.60327291488647;2.5;0.330000013113022;0.379999995231628;1.80891335010528
75206;Perennifolio;6.03613138198852;6.69999980926513;1.66999995708465;0.899999976158142;3.3471143245697
29796;Perennifolio;4.27432107925415;2.20000004768371;0;0.180000007152557;1.20372176170349
149911;Semicaducifolio;14.3866882324218;13;1.78999996185302;2.25;4.20935297012329
85883;Caducifolio;3.41616535186767;3.70000004768371;0.219999998807907;0.370000004768372;1.88322925567626
133360;Caducifolio;1.70000004768371;1.5;0;0.150000005960464;0.620000004768371
68361;Perennifolio;2.37139797210693;2;0;0.509999990463256;0.796118676662445
116990;Perennifolio;0.439999997615814;0.180000007152557;0;0.0199999995529652;0.200000002980232
8133;Caducifolio;1.92616522312164;1.20000004768371;0;0.129999995231628;0.620478212833404
151948;Semicaducifolio;11.6823444366455;7.90000009536743;0.6700000166893;1.16999995708465;5.66551923751831
49318;Caducifolio;5.14990043640136;5.30000019073486;0.970000028610229;1.25999999046325;2.03456330299377
69002;Perennifolio;2.47273516654968;1.70000004768371;0.119999997317791;0.439999997615814;1.32420527935028
151164;Caducifolio;5.27574062347412;6.19999980926513;1.55999994277954;1.60000002384185;1.84670948982238
43958;Caducifolio;5.59999990463256;6.5;0.270000010728836;0.720000028610229;2.20000004768371
75674;Perennifolio;1.5;1.60000002384185;0;0.129999995231628;0.439999997615814
77652;Caducifolio;4.02242088317871;6.09999990463256;0.449999988079071;0.540000021457672;1.71673047542572
154158;Caducifolio;3.54734325408935;2.70000004768371;0.180000007152557;0.310000002384186;1.98029851913452
40136;Perennifolio;4.4772629737854;1.75;0;0.219999998807907;0.376876324415207
55279;Caducifolio;5.47610282897949;8.39999961853027;0.430000007152557;0.860000014305114;2.80958461761474
55192;Perennifolio;4.16734027862548;2.29999995231628;0.310000002384186;0.479999989271164;2.12659335136413
154386;Semicaducifolio;15.1387691497802;7.80000019073486;0.860000014305114;1.53999996185302;5.40081405639648
78180;Perennifolio;7.53928089141845;3.5;0.409999996423721;0.469999998807907;3.15990471839904
47279;Caducifolio;1.39999997615814;1.29999995231628;0;0.100000001490116;0.300000011920929
111688;Caducifolio;0.439999997615814;0.330000013113022;0;0.00999999977648258;0.189999997615814
41568;Perennifolio;1.73234128952026;0.699999988079071;0.0900000035762787;0.219999998807907;1.36571049690246
67772;Caducifolio;1.70000004768371;1.5;0;0.370000004768372;0.400000005960464
138034;Semicaducifolio;15.8253564834594;8.60000038146972;0.540000021457672;0.759999990463256;8.26446437835693
44883;Perennifolio;4.19976091384887;2.5;0.419999986886978;0.46000000834465;1.82759845256805
155040;Caducifolio;4.71106338500976;3.90000009536743;0.349999994039536;0.409999996423721;1.38520920276641
165573;Semicaducifolio;6.64371824264526;5.5;1.29999995231628;1.64999997615814;3.21256971359252
111594;Perennifolio;1.70000004768371;1.5;0;0.230000004172325;0.899999976158142
67962;Caducifolio;5.70534563064575;5.40000009536743;0.46000000834465;0.649999976158142;2.99100351333618
160192;Caducifolio;2.54999995231628;1.70000004768371;0;0.980000019073486;0.300000011920929
48068;Perennifolio;2.12659335136413;1.60000002384185;0;0.699999988079071;0.759260654449462
46262;Perennifolio;1.90298926830291;1.79999995231628;0;0.189999997615814;0.422260701656342
67996;Perennifolio;10.1993436813354;6.71999979019165;1.01999998092651;1.22000002861022;5.45165920257568
93446;Perennifolio;6.98190784454345;3;0.400000005960464;0.600000023841857;3.68467593193054
144823;Semicaducifolio;2.28311252593994;1.89999997615814;0;1.25;1.05976665019989
139915;Semicaducifolio;3.07198572158813;1.70000004768371;0.949999988079071;1.10000002384185;1.31619787216186
54469;Perennifolio;1.77448105812072;1.20000004768371;0;0.200000002980232;0.893761396408081
613;Caducifolio;;2.70000004768371;0;0.25;1.02037334442138
81384;Perennifolio;2.84769916534423;1.60000002384185;0.200000002980232;0.379999995231628;1.50041675567626
40138;Perennifolio;2.55067873001098;1.20000004768371;0;0.0599999986588955;0.109057523310184
40030;Perennifolio;8.85842990875244;4.80000019073486;0.949999988079071;1.25;4.10358762741088
151112;Semicaducifolio;6.35307168960571;6.19999980926513;0;0.439999997615814;1.22334623336791
81837;Caducifolio;5.25731134414672;2.40000009536743;0.159999996423721;0.300000011920929;2.87123847007751
149876;Semicaducifolio;14.0363073348999;12.3999996185302;1.28999996185302;1.75999999046325;2.79792881011962
162054;Caducifolio;8.04957485198974;9.80000019073486;0.769999980926513;0.959999978542327;3.19635033607482
142743;Caducifolio;12.4514322280883;8;0.77999997138977;1.26999998092651;4.4766411781311
152667;Caducifolio;2.49612569808959;1.05999994277954;0;0.230000004172325;0.817385196685791
132805;Semicaducifolio;10.5366144180297;6.19999980926513;0.850000023841857;1.10000002384185;5.82929229736328
161847;Caducifolio;4.78400373458862;3.34999990463256;0.330000013113022;0.439999997615814;2.19580340385437
141756;Caducifolio;4.8650426864624;4.46000003814697;0.330000013113022;0.689999997615814;2.04640126228332
151357;Caducifolio;5.93121147155761;5.19999980926513;0.509999990463256;0.600000023841857;2.67936921119689
87408;Perennifolio;4.2885570526123;2.79999995231628;0.25;0.379999995231628;1.93007767200469
57132;Perennifolio;1.58000004291534;1.29999995231628;0;0.259999990463257;0.389999985694885
116610;Perennifolio;16.3257980346679;6;0.769999980926513;0.910000026226043;7.25591039657592
58016;Caducifolio;2.06370973587036;1.29999995231628;0;0.300000011920929;0.962024807929992
31235;Perennifolio;3.40075469017028;3.5;0.200000002980232;1.39999997615814;1.67815899848937
65684;Caducifolio;6.63235998153686;3.20000004768371;0.340000003576279;0.490000009536743;2.01286578178405
106063;Perennifolio;0.600000023841857;0.639999985694885;0;0.0199999995529652;0.28999999165535
160151;Caducifolio;3.40400004386901;4.09999990463256;0.319999992847443;0.439999997615814;1.56400001049041
141282;Caducifolio;4.74923944473266;3.69000005722045;0.430000007152557;0.77999997138977;2.06136965751647
160594;Semicaducifolio;6.44755172729492;2.79999995231628;0.300000011920929;0.579999983310699;3.05386114120483
29756;Caducifolio;4.71206617355346;3.40000009536743;0.509999990463256;0.409999996423721;1.42116963863372
62360;Perennifolio;3.48587918281555;2.01999998092651;0.259999990463257;0.370000004768372;1.76826381683349
63645;Caducifolio;2.37434077262878;2;0;0.400000005960464;1.27265584468841
118568;Caducifolio;4.84868431091308;4.09999990463256;0.540000021457672;0.430000007152557;2.63325405120849
123194;Perennifolio;6.78309535980224;3.40000009536743;0;1.15999996662139;0.322075307369232
76920;Perennifolio;3.49511361122131;2.29999995231628;0;0.439999997615814;0.998408257961273
163642;Caducifolio;2.99193596839904;3.40000009536743;0.259999990463257;0.319999992847443;1.60069835186004
157055;Semicaducifolio;5.53939199447631;5;0.959999978542327;1.20000004768371;2.42295980453491
23041;Perennifolio;1.67999994754791;1.03999996185302;0;0.600000023841857;0.5
152409;Caducifolio;2.22023463249206;3;0.340000003576279;0.389999985694885;1.55947530269622
58735;Perennifolio;2.13166809082031;1.47000002861022;0;0.360000014305115;0.902302622795104
163054;Semicaducifolio;11.6941909790039;6.17999982833862;0.689999997615814;0.839999973773956;2.88889336585998
12640;Perennifolio;4.82811260223388;1.39999997615814;0.449999988079071;0.479999989271164;1.78732240200042
